Year,Country,Happiness Rank,Happiness Score,Freedom,Generosity,Healthy life expectancy,Perceptions of corruption,GDP per capita,Social support,Dystopia Residual,Region
2020,Russia,73,5.546000004,0.399499595,0.099041916,0.68044591,0.045699362,1.126999617,1.378644109,1.815716743,Central and Eastern Europe
2020,Kyrgyzstan,74,5.541500092,0.614617765,0.30137074,0.680645883,0.030466691,0.513180971,1.341036677,2.060206652,Central and Eastern Europe
2020,Belarus,75,5.539899826,0.290755868,0.08993306,0.75258857,0.193607435,1.018854499,1.38713932,1.8069911,Central and Eastern Europe
2020,North Cyprus,76,5.53550005,0.477885723,0.199160054,1.026124597,0.199802905,1.21279943,1.183089137,1.23668766,Western Europe
2020,Greece,77,5.514999866,0.173516348,0.0,0.979431748,0.048844352,1.128070116,1.168973565,2.016179085,Western Europe
2020,Hong Kong S.A.R. of China,78,5.510399818,0.459356517,0.288280904,1.136630654,0.332485437,1.376746058,1.243584275,0.673293114,Eastern Asia
2020,Croatia,79,5.504700184,0.381456882,0.113998979,0.900575578,0.012325006,1.109024286,1.311264873,1.676029205,Central and Eastern Europe
2020,Libya,80,5.488800049,0.451354057,0.142757699,0.615626633,0.172258079,1.021913767,1.196283698,1.888563156,Middle East and Northern Africa
2020,Mongolia,81,5.456200123,0.355703115,0.263885736,0.615788162,0.046533126,0.904872775,1.458930612,1.810527563,Eastern Asia
2020,Malaysia,82,5.384300232,0.596941531,0.274886161,0.788511872,0.062163133,1.168421626,1.17400229,1.319420815,Southeastern Asia
2020,Vietnam,83,5.353499889,0.650835574,0.136488721,0.819133997,0.089848459,0.718092382,1.253074765,1.685977936,Southeastern Asia
2020,Indonesia,84,5.285600185,0.568161428,0.542646527,0.610437036,0.038278613,0.891720712,1.154800892,1.479573488,Southeastern Asia
2020,Ivory Coast,85,5.233300209,0.397122532,0.169915587,0.154942513,0.093495794,0.537094414,0.799727261,3.081022501,Sub-Saharan Africa
2020,Benin,86,5.21600008,0.40583989,0.196670428,0.328062952,0.125931874,0.366244704,0.352428436,3.440809727,Sub-Saharan Africa
2020,Maldives,87,5.197599888,0.548203647,0.224198252,0.914439559,0.071906492,0.937864304,1.402287602,1.098674774,Southeastern Asia
2020,Congo (Brazzaville),88,5.194399834,0.386514395,0.117216013,0.458101124,0.118670784,0.633616745,0.757636011,2.722619534,Sub-Saharan Africa
2020,Azerbaijan,89,5.164800167,0.467734724,0.040113214,0.731134057,0.247307181,0.990272701,1.180613041,1.507632971,Central and Eastern Europe
2020,North Macedonia,90,5.159800053,0.410224587,0.18586354,0.802994132,0.024595059,0.935371995,1.183173537,1.617594957,Central and Eastern Europe
2020,Ghana,91,5.147999763,0.477290064,0.261291206,0.432162255,0.056570381,0.575862467,0.96636796,2.378437281,Sub-Saharan Africa
2020,Nepal,92,5.137199879,0.480608255,0.300971806,0.66887939,0.127502963,0.444050372,1.100789309,2.014386892,Southern Asia
2020,Turkey,93,5.131800175,0.25440076,0.085885569,0.781335294,0.120983243,1.127169251,1.197159171,1.564816713,Middle East and Northern Africa
2020,China,94,5.123899937,0.601605117,0.079021044,0.867248535,0.117255554,0.990533412,1.132080674,1.336181879,Eastern Asia
2020,Turkmenistan,95,5.119100094,0.515236676,0.323129326,0.612448037,0.03350389,1.008963585,1.510476947,1.115337372,Central and Eastern Europe
2020,Bulgaria,96,5.101500034,0.417820066,0.103833713,0.777776897,0.0,1.046554685,1.460578918,1.294961452,Central and Eastern Europe
2020,Morocco,97,5.094799995,0.450054139,0.040032551,0.745096922,0.077385604,0.75862211,0.645208478,2.378402472,Middle East and Northern Africa
2020,Cameroon,98,5.084899902,0.439242482,0.198020101,0.270189553,0.054393422,0.503958046,0.89972645,2.719370842,Sub-Saharan Africa
2020,Venezuela,99,5.053199768,0.271717221,0.087179154,0.76702553,0.063624777,0.770238638,1.348546863,1.74484086,Latin America and Caribbean
2020,Algeria,100,5.005099773,0.083943799,0.118915014,0.745418549,0.129190654,0.943856001,1.143003583,1.840811729,Middle East and Northern Africa
2020,Senegal,101,4.980800152,0.352400899,0.164397135,0.518391907,0.081865937,0.504061818,0.95459342,2.405123949,Sub-Saharan Africa
2020,Guinea,102,4.949299812,0.371878058,0.249490842,0.333655238,0.112204559,0.390007734,0.75136596,2.740729809,Sub-Saharan Africa
2020,Niger,103,4.909599781,0.435311615,0.208176896,0.298816353,0.137554765,0.108330332,0.703800142,3.017630577,Sub-Saharan Africa
2020,Laos,104,4.888599873,0.612027287,0.27266711,0.486378282,0.194273964,0.714693844,0.987391889,1.621152639,Southeastern Asia
2020,Albania,105,4.882699966,0.461945891,0.171027765,0.846329629,0.025361285,0.906653047,0.830483913,1.640897036,Central and Eastern Europe
2020,Cambodia,106,4.848400116,0.674940348,0.233342081,0.587904334,0.072837502,0.544634938,1.071426034,1.663300037,Southeastern Asia
2020,Bangladesh,107,4.832799911,0.604130566,0.176745117,0.694940507,0.176735908,0.556156278,0.868800581,1.755261898,Southern Asia
2020,Gabon,108,4.829299927,0.369459897,0.052013602,0.522574842,0.055804539,0.988044381,1.10639751,1.735027552,Sub-Saharan Africa
2020,South Africa,109,4.814099789,0.43478182,0.126406848,0.407034069,0.05950214,0.902140439,1.259086251,1.625117302,Sub-Saharan Africa
2020,Iraq,110,4.784800053,0.283588052,0.153002068,0.529350698,0.073164992,0.982018709,1.011466622,1.752173662,Middle East and Northern Africa
2020,Lebanon,111,4.771500111,0.18551667,0.158524141,0.788671136,0.021518147,0.889232516,1.19249332,1.53554225,Middle East and Northern Africa
2020,Burkina Faso,112,4.768700123,0.322398156,0.186390609,0.312833875,0.126408055,0.302467644,0.9293859,2.588826418,Sub-Saharan Africa
2020,Gambia,113,4.750599861,0.403419524,0.425989687,0.353247881,0.158093795,0.256990552,0.882678688,2.270216465,Middle East and Northern Africa
2020,Mali,114,4.729300022,0.377534449,0.16966705,0.234981522,0.062146276,0.352462649,0.97314173,2.559335232,Sub-Saharan Africa
2020,Nigeria,115,4.724100113,0.435079455,0.221328124,0.167835936,0.047589935,0.645901859,0.986717939,2.219635487,Sub-Saharan Africa
2020,Armenia,116,4.676799774,0.378075808,0.107225738,0.77585727,0.104618184,0.808262408,1.034576893,1.468161583,Central and Eastern Europe
2020,Georgia,117,4.672599792,0.485494107,0.047609735,0.694657624,0.174088076,0.847198069,0.7311939,1.69239831,Central and Eastern Europe
2020,Iran,118,4.672399998,0.301195472,0.27697894,0.749053836,0.142651513,1.029322505,0.886271179,1.286969423,Middle East and Northern Africa
2020,Jordan,119,4.633399963,0.424855083,0.091494769,0.777624726,0.151878625,0.785179198,1.140118599,1.262258053,Middle East and Northern Africa
2020,Mozambique,120,4.623600006,0.56077534,0.220422104,0.324223638,0.163064316,0.178741366,0.955202878,2.221216202,Sub-Saharan Africa
2020,Kenya,121,4.583000183,0.519180536,0.393902093,0.536312759,0.067201078,0.476413399,0.905077755,1.684904575,Sub-Saharan Africa
2020,Namibia,122,4.571100235,0.444598973,0.076454483,0.40687117,0.054320343,0.84008199,1.245738149,1.503033161,Sub-Saharan Africa
2020,Ukraine,123,4.56069994,0.319423705,0.178551316,0.698674381,0.00965116,0.780434608,1.321316481,1.252669334,Central and Eastern Europe
2020,Liberia,124,4.557899952,0.405943096,0.226967871,0.392284274,0.051139876,0.174103007,0.920733929,2.386757851,Sub-Saharan Africa
2020,Palestinian Territories,125,4.552800179,0.29870075,0.091816261,0.613826573,0.071913652,0.587819219,1.194755554,1.693985701,Middle East and Northern Africa
2020,Uganda,126,4.43200016,0.401682556,0.264807373,0.378311664,0.063818842,0.312337428,1.052327394,1.958671093,Sub-Saharan Africa
2020,Chad,127,4.422699928,0.228601769,0.210805088,0.1087441,0.085755408,0.302287489,0.739118278,2.74742651,Sub-Saharan Africa
2020,Tunisia,128,4.392199993,0.235860556,0.055881143,0.781156719,0.043899573,0.874742687,0.872167706,1.528496742,Middle East and Northern Africa
2020,Mauritania,129,4.374599934,0.185714483,0.128899664,0.425184816,0.122257635,0.539684892,1.113323569,1.85955739,Sub-Saharan Africa
2020,Sri Lanka,130,4.327000141,0.528632462,0.252666146,0.792036712,0.049444564,0.897986948,1.19494009,0.611288548,Southern Asia
2020,Congo (Kinshasa),131,4.31099987,0.36462298,0.254324883,0.277212054,0.081466645,0.062487468,0.833055019,2.437864304,Sub-Saharan Africa
2020,"Eswatini, Kingdom of",132,4.308100224,0.299935788,0.067264833,0.215585828,0.146765873,0.827539742,1.064835191,1.686207294,Sub-Saharan Africa
2020,Myanmar,133,4.308000088,0.597478867,0.569813728,0.495443076,0.187530354,0.67809093,1.098178267,0.681462526,Southeastern Asia
2020,Comoros,134,4.288599968,0.181028232,0.258538276,0.437383324,0.100048535,0.415620774,0.723232806,2.17276907,Sub-Saharan Africa
2020,Togo,135,4.187200069,0.303539038,0.200774252,0.342731178,0.114826456,0.268116266,0.547622859,2.409595251,Sub-Saharan Africa
2020,Ethiopia,136,4.186200142,0.41256687,0.227698103,0.483846247,0.117437035,0.315125644,1.001103282,1.628459215,Sub-Saharan Africa
2020,Madagascar,137,4.165599823,0.192967549,0.191190064,0.500617027,0.076248638,0.244553208,0.823694348,2.136298418,Sub-Saharan Africa
2020,Egypt,138,4.151400089,0.373684734,0.068801254,0.596911311,0.095461793,0.875228941,0.982539535,1.158818245,Middle East and Northern Africa
2020,Sierra Leone,139,3.926399946,0.382027686,0.257647008,0.203953966,0.047940936,0.240560383,0.747984946,2.046271801,Sub-Saharan Africa
2020,Burundi,140,3.775300026,0.275399059,0.187401786,0.295212835,0.212186828,0.0,0.403575271,2.401507378,Sub-Saharan Africa
2020,Zambia,141,3.759399891,0.49131754,0.250620902,0.36359334,0.086705238,0.536833763,0.896037281,1.134339333,Sub-Saharan Africa
2020,Haiti,142,3.720799923,0.169297516,0.463909656,0.37436673,0.161935672,0.284734428,0.646671355,1.619916916,Latin America and Caribbean
2020,Lesotho,143,3.652800083,0.409367532,0.102627642,0.100934811,0.050483823,0.45493874,1.088940024,1.445513964,Sub-Saharan Africa
2020,India,144,3.573299885,0.581142247,0.237072483,0.54057014,0.105587982,0.730576158,0.644198656,0.734130859,Southern Asia
2020,Malawi,145,3.538000107,0.487389833,0.213185057,0.446163297,0.131633952,0.176534727,0.53036809,1.552718282,Sub-Saharan Africa
2020,Yemen,146,3.527400017,0.243721485,0.094689012,0.41500017,0.087352127,0.392701775,1.177477121,1.116472721,Middle East and Northern Africa
2020,Botswana,147,3.478899956,0.50908941,0.033407487,0.494101733,0.101786368,0.997548997,1.08569479,0.257240534,Sub-Saharan Africa
2020,Tanzania,148,3.476200104,0.509343088,0.27154091,0.442677855,0.203880861,0.457163125,0.872674644,0.718963385,Sub-Saharan Africa
2020,Central African Republic,149,3.475899935,0.292814463,0.253513217,0.0,0.028264718,0.041072082,0.0,2.860197544,Sub-Saharan Africa
2020,Rwanda,150,3.312299967,0.604087889,0.235704988,0.572383285,0.485542476,0.343242675,0.522876322,0.548444986,Sub-Saharan Africa
2020,Zimbabwe,151,3.299200058,0.37740472,0.151349187,0.375037611,0.080928579,0.425564021,1.047835231,0.841031075,Sub-Saharan Africa
2020,South Sudan,152,2.816600084,0.065609254,0.209934607,0.208809033,0.111156799,0.289082974,0.553278506,1.378751278,Sub-Saharan Africa
2020,Afghanistan,153,2.566900015,0.0,0.135234714,0.266051531,0.001225785,0.30070585,0.356433839,1.507235646,Southern Asia
2021,Finland,1,7.842,0.691,0.124,0.741,0.481,1.446,1.106,3.253,Western Europe
2021,Denmark,2,7.62,0.686,0.208,0.763,0.485,1.502,1.108,2.868,Western Europe
2021,Switzerland,3,7.571,0.653,0.204,0.816,0.413,1.566,1.079,2.839,Western Europe
2021,Iceland,4,7.554,0.698,0.293,0.772,0.17,1.482,1.172,2.967,Western Europe
2021,Netherlands,5,7.464,0.647,0.302,0.753,0.384,1.501,1.079,2.798,Western Europe
2021,Norway,6,7.392,0.703,0.249,0.782,0.427,1.543,1.108,2.58,Western Europe
2021,Sweden,7,7.363,0.685,0.244,0.763,0.448,1.478,1.062,2.683,Western Europe
2021,Luxembourg,8,7.324,0.639,0.166,0.76,0.353,1.751,1.003,2.653,Western Europe
2021,New Zealand,9,7.277,0.665,0.276,0.785,0.445,1.4,1.094,2.612,Australia and New Zealand
2021,Austria,10,7.268,0.64,0.215,0.782,0.292,1.492,1.062,2.784,Western Europe
2021,Australia,11,7.183,0.647,0.291,0.801,0.317,1.453,1.076,2.598,Australia and New Zealand
2021,Israel,12,7.157,0.509,0.208,0.788,0.119,1.376,1.074,3.083,Middle East and Northern Africa
2021,Germany,13,7.155,0.6,0.195,0.757,0.306,1.48,0.993,2.824,Western Europe
2021,Canada,14,7.103,0.648,0.246,0.798,0.335,1.447,1.044,2.585,North America
2021,Ireland,15,7.085,0.606,0.238,0.753,0.367,1.644,1.092,2.384,Western Europe
2021,Costa Rica,16,7.069,0.673,0.105,0.722,0.083,1.134,0.966,3.387,Latin America and Caribbean
2021,United Kingdom,17,7.064,0.58,0.34,0.757,0.306,1.423,1.062,2.596,Western Europe
2021,Czechia,18,6.965,0.58,0.052,0.703,0.046,1.37,1.09,3.124,Central and Eastern Europe
2021,United States,19,6.951,0.554,0.252,0.621,0.154,1.533,1.03,2.807,North America
2021,Belgium,20,6.834,0.489,0.088,0.747,0.187,1.463,0.998,2.862,Western Europe
2021,France,21,6.69,0.536,0.092,0.804,0.235,1.421,1.081,2.521,Western Europe
2021,Bahrain,22,6.647,0.661,0.246,0.662,0.139,1.409,0.899,2.631,Middle East and Northern Africa
2021,Malta,23,6.602,0.664,0.275,0.747,0.183,1.411,1.055,2.268,Western Europe
2021,Taiwan Province of China,24,6.584,0.49,0.142,0.665,0.139,1.48,0.982,2.687,Eastern Asia
2021,United Arab Emirates,25,6.561,0.67,0.236,0.594,0.223,1.555,0.86,2.422,Middle East and Northern Africa
2021,Saudi Arabia,26,6.494,0.603,0.09,0.571,0.163,1.435,0.964,2.668,Middle East and Northern Africa
2021,Spain,27,6.491,0.462,0.135,0.826,0.124,1.375,1.057,2.513,Western Europe
2021,Italy,28,6.483,0.379,0.133,0.798,0.047,1.393,0.94,2.794,Western Europe
2021,Slovenia,29,6.461,0.69,0.122,0.722,0.085,1.36,1.093,2.388,Central and Eastern Europe
2021,Guatemala,30,6.435,0.638,0.163,0.519,0.105,0.845,0.79,3.375,Latin America and Caribbean
2021,Uruguay,31,6.431,0.625,0.128,0.649,0.223,1.164,1.042,2.6,Latin America and Caribbean
2021,Singapore,32,6.377,0.664,0.176,0.897,0.547,1.695,1.019,1.379,Southeastern Asia
2021,Kosovo,33,6.372,0.593,0.356,0.483,0.014,0.937,0.807,3.182,Central and Eastern Europe
2021,Slovakia,34,6.331,0.468,0.107,0.653,0.018,1.304,1.066,2.714,Central and Eastern Europe
2021,Brazil,35,6.33,0.514,0.142,0.571,0.117,1.028,0.944,3.015,Latin America and Caribbean
2021,Mexico,36,6.317,0.585,0.092,0.634,0.089,1.126,0.83,2.961,Latin America and Caribbean
2021,Jamaica,37,6.309,0.618,0.099,0.599,0.035,0.891,0.932,3.135,Latin America and Caribbean
2021,Lithuania,38,6.255,0.476,0.056,0.612,0.073,1.35,1.065,2.624,Central and Eastern Europe
2021,Cyprus,39,6.223,0.464,0.178,0.801,0.061,1.377,0.765,2.578,Western Europe
2021,Estonia,40,6.189,0.641,0.119,0.64,0.263,1.344,1.079,2.103,Central and Eastern Europe
2021,Panama,41,6.18,0.596,0.079,0.667,0.053,1.298,0.976,2.509,Latin America and Caribbean
2021,Uzbekistan,42,6.179,0.716,0.391,0.528,0.271,0.769,1.027,2.477,Central and Eastern Europe
2021,Chile,43,6.172,0.438,0.159,0.678,0.07,1.2,0.946,2.682,Latin America and Caribbean
2021,Poland,44,6.166,0.558,0.08,0.668,0.13,1.309,0.982,2.438,Central and Eastern Europe
2021,Kazakhstan,45,6.152,0.573,0.143,0.527,0.132,1.23,1.103,2.446,Central and Eastern Europe
2021,Romania,46,6.14,0.564,0.045,0.595,0.001,1.275,0.832,2.83,Central and Eastern Europe
2021,Kuwait,47,6.106,0.591,0.12,0.58,0.13,1.461,0.857,2.368,Middle East and Northern Africa
2021,Serbia,48,6.078,0.482,0.189,0.634,0.066,1.101,0.924,2.682,Central and Eastern Europe
2021,El Salvador,49,6.061,0.615,0.116,0.565,0.16,0.845,0.675,3.085,Latin America and Caribbean
2021,Mauritius,50,6.049,0.59,0.153,0.574,0.096,1.178,0.996,2.462,Sub-Saharan Africa
2021,Latvia,51,6.032,0.405,0.082,0.587,0.089,1.285,1.047,2.536,Central and Eastern Europe
2021,Colombia,52,6.012,0.554,0.1,0.615,0.063,1.021,0.866,2.794,Latin America and Caribbean
2021,Hungary,53,5.992,0.454,0.067,0.615,0.04,1.301,1.083,2.432,Central and Eastern Europe
2021,Thailand,54,5.985,0.611,0.375,0.596,0.028,1.107,0.957,2.309,Southeastern Asia
2021,Nicaragua,55,5.972,0.553,0.201,0.604,0.176,0.693,0.904,2.841,Latin America and Caribbean
2021,Japan,56,5.94,0.504,0.02,0.838,0.192,1.389,0.949,2.048,Eastern Asia
2021,Argentina,57,5.929,0.544,0.069,0.646,0.067,1.162,0.98,2.461,Latin America and Caribbean
2021,Portugal,58,5.929,0.621,0.029,0.76,0.033,1.323,0.939,2.225,Western Europe
2021,Honduras,59,5.919,0.578,0.241,0.593,0.083,0.703,0.787,2.934,Latin America and Caribbean
2021,Croatia,60,5.882,0.453,0.111,0.703,0.0,1.251,1.039,2.325,Central and Eastern Europe
2021,Philippines,61,5.88,0.651,0.125,0.426,0.126,0.853,0.828,2.872,Southeastern Asia
2021,South Korea,62,5.845,0.353,0.134,0.801,0.135,1.403,0.758,2.262,Eastern Asia
2021,Peru,63,5.84,0.536,0.087,0.623,0.031,0.986,0.833,2.744,Latin America and Caribbean
2021,Bosnia and Herzegovina,64,5.813,0.395,0.261,0.618,0.005,1.032,0.919,2.583,Central and Eastern Europe
2021,Moldova,65,5.766,0.536,0.137,0.542,0.013,0.985,0.888,2.665,Central and Eastern Europe
2021,Ecuador,66,5.764,0.56,0.107,0.64,0.062,0.935,0.806,2.653,Latin America and Caribbean
2021,Kyrgyzstan,67,5.744,0.673,0.266,0.501,0.02,0.665,0.971,2.648,Central and Eastern Europe
2021,Greece,68,5.723,0.243,0.0,0.76,0.074,1.273,0.811,2.561,Western Europe
2021,Bolivia,69,5.716,0.6,0.138,0.486,0.064,0.842,0.782,2.805,Latin America and Caribbean
2021,Mongolia,70,5.677,0.397,0.263,0.442,0.053,0.966,1.065,2.492,Eastern Asia
2021,Paraguay,71,5.653,0.602,0.206,0.549,0.037,0.983,0.97,2.306,Latin America and Caribbean
2021,Montenegro,72,5.581,0.397,0.166,0.637,0.081,1.155,0.891,2.254,Central and Eastern Europe
2021,Dominican Republic,73,5.545,0.581,0.101,0.555,0.144,1.106,0.879,2.178,Latin America and Caribbean
2021,North Cyprus,74,5.536,0.503,0.196,0.801,0.2,1.377,0.806,1.653,Western Europe
2021,Belarus,75,5.534,0.326,0.07,0.56,0.199,1.124,1.007,2.247,Central and Eastern Europe
2021,Russia,76,5.477,0.409,0.115,0.511,0.06,1.241,0.992,2.148,Central and Eastern Europe
2021,Hong Kong S.A.R. of China,77,5.477,0.408,0.232,0.893,0.342,1.525,0.841,1.236,Eastern Asia
2021,Tajikistan,78,5.466,0.548,0.152,0.498,0.247,0.508,0.895,2.619,Central and Eastern Europe
2021,Vietnam,79,5.411,0.679,0.124,0.616,0.091,0.817,0.873,2.211,Southeastern Asia
2021,Libya,80,5.41,0.474,0.131,0.435,0.174,1.044,0.821,2.331,Middle East and Northern Africa
2021,Malaysia,81,5.384,0.624,0.27,0.587,0.064,1.259,0.797,1.784,Southeastern Asia
2021,Indonesia,82,5.345,0.598,0.541,0.433,0.046,0.954,0.786,1.987,Southeastern Asia
2021,Congo (Brazzaville),83,5.342,0.381,0.144,0.307,0.124,0.518,0.392,3.476,Sub-Saharan Africa
2021,China,84,5.339,0.636,0.093,0.665,0.117,1.061,0.785,1.982,Eastern Asia
2021,Ivory Coast,85,5.306,0.438,0.177,0.052,0.092,0.669,0.409,3.469,Sub-Saharan Africa
2021,Armenia,86,5.283,0.54,0.079,0.585,0.198,0.996,0.758,2.127,Central and Eastern Europe
2021,Nepal,87,5.269,0.488,0.287,0.496,0.135,0.519,0.702,2.642,Southern Asia
2021,Bulgaria,88,5.266,0.494,0.125,0.583,0.005,1.181,1.055,1.823,Central and Eastern Europe
2021,Maldives,89,5.198,0.575,0.204,0.697,0.073,1.115,1.015,1.52,Southeastern Asia
2021,Azerbaijan,90,5.171,0.526,0.043,0.541,0.276,1.025,0.841,1.919,Central and Eastern Europe
2021,Cameroon,91,5.142,0.425,0.205,0.159,0.058,0.543,0.556,3.195,Sub-Saharan Africa
2021,Senegal,92,5.132,0.381,0.158,0.357,0.088,0.518,0.558,3.071,Sub-Saharan Africa
2021,Albania,93,5.117,0.491,0.168,0.646,0.024,1.008,0.529,2.25,Central and Eastern Europe
2021,North Macedonia,94,5.101,0.45,0.212,0.535,0.022,1.068,0.772,2.042,Central and Eastern Europe
2021,Ghana,95,5.088,0.517,0.268,0.287,0.058,0.68,0.595,2.684,Sub-Saharan Africa
2021,Niger,96,5.074,0.516,0.2,0.167,0.157,0.162,0.402,3.47,Sub-Saharan Africa
2021,Turkmenistan,97,5.066,0.602,0.366,0.439,0.033,1.046,1.172,1.409,Central and Eastern Europe
2021,Gambia,98,5.051,0.384,0.465,0.21,0.123,0.367,0.511,2.99,Middle East and Northern Africa
2021,Benin,99,5.045,0.457,0.166,0.196,0.178,0.507,0.058,3.482,Sub-Saharan Africa
2021,Laos,100,5.03,0.643,0.268,0.33,0.179,0.808,0.598,2.204,Southeastern Asia
2021,Bangladesh,101,5.025,0.603,0.161,0.514,0.164,0.635,0.52,2.427,Southern Asia
2021,Guinea,102,4.984,0.384,0.25,0.206,0.111,0.42,0.399,3.216,Sub-Saharan Africa
2021,South Africa,103,4.956,0.447,0.144,0.265,0.051,0.967,0.895,2.187,Sub-Saharan Africa
2021,Turkey,104,4.948,0.236,0.097,0.59,0.104,1.26,0.809,1.852,Middle East and Northern Africa
2021,Pakistan,105,4.934,0.418,0.252,0.322,0.097,0.637,0.423,2.784,Southern Asia
2021,Morocco,106,4.918,0.477,0.034,0.558,0.088,0.792,0.219,2.749,Middle East and Northern Africa
2021,Venezuela,107,4.892,0.284,0.078,0.574,0.072,0.852,0.897,2.135,Latin America and Caribbean
2021,Georgia,108,4.891,0.488,0.032,0.498,0.181,1.03,0.47,2.191,Central and Eastern Europe
2021,Algeria,109,4.887,0.119,0.144,0.552,0.12,0.946,0.765,2.242,Middle East and Northern Africa
2021,Ukraine,110,4.875,0.417,0.181,0.517,0.01,0.979,0.958,1.813,Central and Eastern Europe
2021,Iraq,111,4.854,0.302,0.153,0.381,0.041,0.91,0.638,2.429,Middle East and Northern Africa
2021,Gabon,112,4.852,0.424,0.058,0.362,0.064,1.037,0.707,2.201,Sub-Saharan Africa
2021,Burkina Faso,113,4.834,0.381,0.182,0.179,0.122,0.364,0.472,3.133,Sub-Saharan Africa
2021,Cambodia,114,4.83,0.702,0.21,0.426,0.061,0.603,0.68,2.148,Southeastern Asia
2021,Mozambique,115,4.794,0.608,0.228,0.196,0.163,0.183,0.634,2.783,Sub-Saharan Africa
2021,Nigeria,116,4.759,0.433,0.212,0.051,0.039,0.663,0.625,2.736,Sub-Saharan Africa
2021,Mali,117,4.723,0.384,0.164,0.11,0.072,0.387,0.59,3.016,Sub-Saharan Africa
2021,Iran,118,4.721,0.275,0.33,0.561,0.144,1.03,0.557,1.823,Middle East and Northern Africa
2021,Uganda,119,4.636,0.398,0.267,0.24,0.054,0.364,0.718,2.596,Sub-Saharan Africa
2021,Liberia,120,4.625,0.43,0.221,0.253,0.057,0.228,0.58,2.857,Sub-Saharan Africa
2021,Kenya,121,4.607,0.483,0.375,0.385,0.073,0.603,0.508,2.18,Sub-Saharan Africa
2021,Tunisia,122,4.596,0.334,0.057,0.59,0.044,0.919,0.515,2.138,Middle East and Northern Africa
2021,Lebanon,123,4.584,0.175,0.14,0.595,0.026,1.045,0.868,1.736,Middle East and Northern Africa
2021,Namibia,124,4.574,0.411,0.091,0.262,0.059,0.882,0.801,2.068,Sub-Saharan Africa
2021,Palestinian Territories,125,4.517,0.33,0.082,0.434,0.075,0.646,0.819,2.131,Middle East and Northern Africa
2021,Myanmar,126,4.426,0.601,0.52,0.341,0.178,0.666,0.713,1.407,Southeastern Asia
2021,Jordan,127,4.395,0.455,0.079,0.583,0.15,0.89,0.685,1.553,Middle East and Northern Africa
2021,Chad,128,4.355,0.24,0.215,0.0,0.084,0.255,0.353,3.209,Sub-Saharan Africa
2021,Sri Lanka,129,4.325,0.559,0.239,0.593,0.049,0.99,0.82,1.075,Southern Asia
2021,"Eswatini, Kingdom of",130,4.308,0.323,0.067,0.074,0.147,0.849,0.693,2.155,Sub-Saharan Africa
2021,Comoros,131,4.289,0.202,0.241,0.279,0.101,0.488,0.367,2.61,Sub-Saharan Africa
2021,Egypt,132,4.283,0.446,0.069,0.426,0.092,0.954,0.647,1.648,Middle East and Northern Africa
2021,Ethiopia,133,4.275,0.451,0.241,0.331,0.114,0.37,0.679,2.089,Sub-Saharan Africa
2021,Mauritania,134,4.227,0.218,0.119,0.273,0.133,0.666,0.749,2.069,Sub-Saharan Africa
2021,Madagascar,135,4.208,0.207,0.185,0.341,0.087,0.266,0.503,2.62,Sub-Saharan Africa
2021,Togo,136,4.107,0.289,0.209,0.203,0.107,0.254,0.239,2.806,Sub-Saharan Africa
2021,Zambia,137,4.073,0.487,0.227,0.231,0.074,0.528,0.552,1.975,Sub-Saharan Africa
2021,Sierra Leone,138,3.849,0.408,0.243,0.1,0.047,0.279,0.377,2.396,Sub-Saharan Africa
2021,India,139,3.819,0.622,0.246,0.383,0.106,0.741,0.316,1.405,Southern Asia
2021,Burundi,140,3.775,0.298,0.172,0.155,0.212,0.0,0.062,2.876,Sub-Saharan Africa
2021,Yemen,141,3.658,0.268,0.092,0.272,0.089,0.329,0.831,1.776,Middle East and Northern Africa
2021,Tanzania,142,3.623,0.549,0.307,0.3,0.231,0.433,0.54,1.263,Sub-Saharan Africa
2021,Haiti,143,3.615,0.257,0.463,0.227,0.139,0.294,0.173,2.06,Latin America and Caribbean
2021,Malawi,144,3.6,0.484,0.213,0.298,0.134,0.113,0.168,2.19,Sub-Saharan Africa
2021,Lesotho,145,3.512,0.405,0.103,0.007,0.015,0.451,0.731,1.8,Sub-Saharan Africa
2021,Botswana,146,3.467,0.539,0.027,0.34,0.088,1.099,0.724,0.648,Sub-Saharan Africa
2021,Rwanda,147,3.415,0.627,0.227,0.407,0.493,0.364,0.202,1.095,Sub-Saharan Africa
2021,Zimbabwe,148,3.145,0.359,0.157,0.243,0.075,0.457,0.649,1.205,Sub-Saharan Africa
2021,Afghanistan,149,2.523,0.0,0.122,0.126,0.01,0.37,0.0,1.895,Southern Asia
2022,Finland,1,7.821,0.736,0.109,0.775,0.534,1.892,1.258,2.518,Western Europe
2022,Denmark,2,7.636,0.719,0.188,0.777,0.532,1.953,1.243,2.226,Western Europe
2022,Iceland,3,7.557,0.718,0.27,0.803,0.191,1.936,1.32,2.32,Western Europe
2022,Switzerland,4,7.512,0.677,0.147,0.822,0.461,2.026,1.226,2.153,Western Europe
2022,Netherlands,5,7.415,0.651,0.271,0.787,0.419,1.945,1.206,2.137,Western Europe
2022,Luxembourg,6,7.404,0.7,0.12,0.79,0.388,2.209,1.155,2.042,Western Europe
2022,Sweden,7,7.384,0.724,0.218,0.803,0.512,1.92,1.204,2.003,Western Europe
2022,Norway,8,7.365,0.728,0.217,0.786,0.474,1.997,1.239,1.925,Western Europe
